,received1 low,received1 high,received2 low,received2 high,received3 low,received3 high,received4 low,received4 high,received5 low,received5 high,received6 low,received6 high,sent
592,(0.6141795748863282+0.7740307239850327j),(0.6347044523697709+0.8204599523006438j),(0.3605215356818543+1.0636295221682244j),(0.35675935871839526+0.9649793247091449j),(0.3447468738986183+0.9906739694896105j),(0.30316024379078166+0.9376250500383105j),(0.1559400928112685+0.9783760925788393j),(0.19940467356921265+0.9804250875244281j),(-0.24252618919518742+1.0132899725328108j),(-0.1895261365371347+1.0316377583462597j),(-0.34046583350835624+0.9272689584714868j),(-0.36348410374474727+1.0066573397215053j),(0.8204930306106551+0.5860664504361822j)
593,(0.35304525879549054-0.6754963270335215j),(0.3843045512995049-0.7634822184455726j),(0.5731045792038469-0.6551868138638264j),(0.586526126764968-0.5768485257722731j),(0.5501894381908209-0.5614028026189656j),(0.6115622810783874-0.5881638056185567j),(0.6578420848193217-0.4924695069023849j),(0.6359876311352806-0.45984183323134464j),(0.8662345083838239-0.2075379340378015j),(0.829908842066981-0.20752547557258377j),(0.8750853692928665-0.09568701225350279j),(0.837794403937228-0.05395017227301763j),(0.11721329008723645-0.8204930306106551j)
594,(-1.0259549173103508+0.5961522575616188j),(-1.0567602195418766+0.5698357080448176j),(-1.1761084950166047+0.22978029607398967j),(-1.1323153018876089+0.21512830256079446j),(-1.0902230748087849+0.09753963737484174j),(-1.1687083675595913+0.10868376980732719j),(-1.1555906400809581+0.03504641582136925j),(-1.138066909131597+0.007969779949142391j),(-1.119096434339111-0.41512924577074195j),(-1.0699715606720315-0.4128605927166419j),(-1.005754438383983-0.5973472427626686j),(-1.0260681395005227-0.5842359870827696j),(-0.8204930306106551+0.8204930306106551j)
595,(0.7210593889124106-0.42891170049083754j),(0.7078961710922511-0.42401510520319785j),(0.8626521718069665-0.1425940758939761j),(0.8275142879085209-0.16269952805609844j),(0.814135321498183-0.12841407268609126j),(0.8072112350452159-0.13053470061601205j),(0.8378485682263155+0.019960623657082715j),(0.8070830190420986-0.011806994238655897j),(0.798237846610224+0.2743374396760841j),(0.7825159233777857+0.27461875960732646j),(0.7159919063879668+0.4008151934848961j),(0.6952968345865939+0.3685730046627985j),(0.5860664504361822-0.5860664504361822j)
596,(-0.6624825126929773+0.9104251036372188j),(-0.6270257073277345+0.9397677575772304j),(-0.9071045777737494+0.6060453145735105j),(-0.8861656395131446+0.6944085389168371j),(-0.9424381126265816+0.64357603217739j),(-0.9183526335829232+0.6294295361564227j),(-0.9396370558651883+0.4944340840382417j),(-1.0257772844265844+0.5022443780515853j),(-1.0916904623732209+0.12189294756795666j),(-1.127127414888629+0.08051429539853205j),(-1.1110598349060348-0.00289202819222327j),(-1.1043802782493013-0.05326924249738661j),(-0.35163987026170934+1.054919610785128j)
597,(-0.18378969489658348+1.0968306700912127j),(-0.17415837017913724+1.0203390976103124j),(-0.4406324034669309+0.9448011359185368j),(-0.468324480316177+0.9061653199141133j),(-0.5616050906030866+0.8782586803973134j),(-0.518631457558736+0.9216548400911042j),(-0.6490052182161132+0.8299826810423848j),(-0.6426761473606886+0.8294815675942827j),(-0.8662733809346979+0.6026661286149146j),(-0.919565620453899+0.5603996192274546j),(-0.9161054756691089+0.39899532710598556j),(-1.003813083587992+0.3517434649166893j),(0.11721329008723645+1.054919610785128j)
598,(-0.5374514235404406-0.23596824644859066j),(-0.5176301717568335-0.2641535013167653j),(-0.38954221204901457-0.36967825687115297j),(-0.42131336032880734-0.4371997184672679j),(-0.32848568024944036-0.5395256752764529j),(-0.4056797725492095-0.4431544582771377j),(-0.24337041307024637-0.5682573873782029j),(-0.3270152316604072-0.516499932406674j),(-0.1325905556497818-0.5631692178773453j),(-0.13553209530405796-0.6010343376990149j),(-0.0009272600504235326-0.5944166319434129j),(-0.010623254072132444-0.6181825796937384j),(-0.5860664504361822-0.11721329008723645j)
599,(0.9954985166275742+0.18671025390815205j),(1.028214753092044+0.131491498061604j),(0.8932877688059377+0.5106898947926536j),(0.9334760475182334+0.49472760334479216j),(0.8843200921159935+0.5429702404937499j),(0.9194143328463952+0.5329003100933927j),(0.7773448024684558+0.6778104744045478j),(0.8272680269936837+0.6396615150692995j),(0.5601117214164903+0.8876625276777581j),(0.564277516615382+0.8627698891132065j),(0.3615653717224474+0.9985037433820082j),(0.414379522272433+1.012847983194429j),(1.054919610785128-0.11721329008723645j)
600,(-0.36750185752470693-0.03229753525491716j),(-0.35073552577361905+0.025779132586593277j),(-0.32036784604426827-0.025190648729797815j),(-0.32199009086954017-0.12080708238623572j),(-0.2728141901633163-0.10067819158637842j),(-0.3056569043305588-0.13668444699214857j),(-0.3920389708762452-0.14526164015923673j),(-0.3013926471502063-0.15948308286778962j),(-0.32717748526784585-0.2592812816273304j),(-0.25828065890949087-0.2884736593256499j),(-0.18718230396187188-0.37071236275951525j),(-0.2360591351853929-0.32263220094653317j),(-0.35163987026170934+0.11721329008723645j)
601,(-0.6839088019796976+0.3995265711214533j),(-0.7278717358406696+0.4550688507010835j),(-0.7938610482826904+0.1054039125163799j),(-0.8334788281580775+0.1605587319283928j),(-0.745494695775607+0.07141889965276123j),(-0.8080556805085406+0.1293870475123661j),(-0.9237916582977589+0.015599070598290741j),(-0.805303010056233-0.005222719347478457j),(-0.7711321165758916-0.3161021844116943j),(-0.7428944185764845-0.32530726055845594j),(-0.6849275397249684-0.42361705417758755j),(-0.7174459702497217-0.4249416303288816j),(-0.5860664504361822+0.5860664504361822j)
602,(-0.6833820090063488+1.2051576104090997j),(-0.6951527164223895+1.1177653948784418j),(-1.0441551953043584+0.8032107413228395j),(-1.048703730016404+0.8724774670167977j),(-1.1296141908642547+0.8460534898627838j),(-1.056980779398849+0.7707774581633497j),(-1.2111456163646779+0.6635015840801607j),(-1.1777323882435211+0.6491390145835654j),(-1.404167422485656+0.2621650426655369j),(-1.3059055606009489+0.2111933904255353j),(-1.3983276716746111-0.015210007371604488j),(-1.3512928925509462-0.005241416586086375j),(-0.35163987026170934+1.289346190959601j)
603,(0.8912702434485216-1.0644605479087996j),(0.9343309013747059-1.0915164102706716j),(1.2577931449985116-0.7015026539446666j),(1.2265418993400161-0.6960235940290077j),(1.1928130573282758-0.6483455853717076j),(1.2498514485240992-0.6557837298124383j),(1.3808237829372483-0.5293526993622635j),(1.3085893841757943-0.5272405639133259j),(1.442947124157009+0.04443409610997173j),(1.3943852203519564+0.0017566903562542362j),(1.319061452811007+0.2021493694482279j),(1.4189305694550138+0.2253753062032285j),(0.5860664504361822-1.289346190959601j)
604,(-0.20189033435905276-0.6965643088534215j),(-0.21491955352148978-0.6216760578973342j),(-0.01827335588513669-0.6707877943834066j),(0.03451436842953627-0.6770654495876925j),(0.08889362690042925-0.6963515283674003j),(0.07698661518096979-0.6796327926125343j),(0.173860677071355-0.6396493454512154j),(0.1297423651622343-0.6596232019121321j),(0.36174399159419024-0.5468149298362655j),(0.3711268410447661-0.563357931167017j),(0.4533925654495543-0.48849858319235295j),(0.48552067361996537-0.5054035559504471j),(-0.35163987026170934-0.5860664504361822j)
605,(-0.011417306837695172+0.5733270665726035j),(-0.039339259944970124+0.6174153870812635j),(-0.2057316665151612+0.5779995274769401j),(-0.22593865343337843+0.5601253532899841j),(-0.27869008438156145+0.5659770003341639j),(-0.24215434771659416+0.5110275134044431j),(-0.2936837096021272+0.464122219918632j),(-0.3005894592862162+0.5241019129721791j),(-0.5952473046281033+0.38178263145054453j),(-0.505640309825661+0.34406418376029546j),(-0.5728843264177377+0.22660120434594325j),(-0.550647638420254+0.2774498685797923j),(0.11721329008723645+0.5860664504361822j)
606,(0.2054383654549182-1.2305870094850295j),(0.244935963427614-1.3110921597286298j),(0.6290618623247617-1.0947293786263308j),(0.6598157698375094-1.1272909954394343j),(0.6788127614279323-1.1602422942875241j),(0.7498644399927643-1.085393463751448j),(0.8219622780879019-0.9285742328771692j),(0.8545999553287088-1.0063376202631187j),(1.116526239904571-0.682488482665113j),(1.1190399777172757-0.6301376394934962j),(1.1993013518998932-0.46978003596732926j),(1.215445088650586-0.47428901557076864j),(-0.11721329008723645-1.289346190959601j)
607,(-0.10109953258005205+0.0909137309058102j),(-0.1479073442416109+0.08658183941377101j),(-0.17373948349447152+0.06356426331306883j),(-0.18838649293633292+0.03284739117458449j),(-0.1565539593120593-0.003253634723266806j),(-0.1735161025353379+0.04339717180358552j),(-0.16743092170859106+0.06075084414094239j),(-0.17168733701989303+0.029032264399129426j),(-0.06809205947036116+0.028661391391522607j),(-0.1636776713142179-0.12172978776764551j),(-0.19255629739199281-0.14943329730457036j),(-0.15915715334824718-0.06255906474049303j),(-0.11721329008723645+0.11721329008723645j)
608,(-1.1334344310251994+1.0471243614258563j),(-1.1381188251632424+0.9870118491236867j),(-1.4852557694990578+0.6421748292204125j),(-1.438512369272715+0.5967788843465542j),(-1.4507537737849798+0.532190329816823j),(-1.431467024656431+0.5481953069320672j),(-1.4826857000989757+0.3856004562526434j),(-1.4865597977214853+0.3329975085963835j),(-1.5666533737999235-0.2843146234294438j),(-1.5114162713286379-0.1452413246495314j),(-1.451441021123739-0.4519719908513957j),(-1.4593032703804483-0.44312268088204376j),(-0.8204930306106551+1.289346190959601j)
609,(0.3697925517585321+0.9685046976268183j),(0.29847280357689143+0.9860486408923551j),(-0.01230854630748461+0.9979679256602522j),(0.011877006256647329+1.0327167125652843j),(-0.05189898592509701+1.0219387369196602j),(-0.04293112381110799+0.9858850107701586j),(-0.12724884233722314+1.0890703553240382j),(-0.1831687048837053+1.0131818504006835j),(-0.4508419455790533+0.819792029165654j),(-0.5140658165874922+0.8597540179443357j),(-0.5897321419276242+0.7687351916726758j),(-0.6460729083154327+0.7713595319154636j),(0.5860664504361822+0.8204930306106551j)
610,(0.7529547497901422-0.6525539212710533j),(0.8210747476611593-0.6451502589359827j),(0.9357094701335947-0.2925915831481819j),(0.9903014693461353-0.3931613165256399j),(0.9167400785718502-0.3111755014971034j),(0.9842884816546587-0.3076655377697979j),(0.9428115748392304-0.06296500232407885j),(0.9969635454533577-0.15329615799715407j),(1.0134394171443761+0.23386535048102322j),(0.9713391003603438+0.1891181539705418j),(0.9804129687096469+0.3517627662194983j),(0.9417778160296718+0.3072974402118629j),(0.5860664504361822-0.8204930306106551j)
611,(-0.18375771816706074-1.4060466194566335j),(-0.21508993532440307-1.3834385670756104j),(0.2882994005669093-1.3482357524236028j),(0.309691884586034-1.4122951431341078j),(0.35222076387986473-1.2922161216197943j),(0.31284922409256477-1.3580165759895602j),(0.5236702988286955-1.4071963872910302j),(0.5099700109608063-1.3502920651335475j),(0.9063927486668462-1.071510872570025j),(0.9196318705173504-1.1156444878342868j),(1.0889698534273986-0.8895524049662945j),(1.1311109531267372-0.8880024451969347j),(-0.5860664504361822-1.289346190959601j)
612,(-0.3243618497725766-1.1636059543093706j),(-0.2897906735158594-1.1597068444209702j),(0.1898381057433276-1.185756368232006j),(0.14906480350451637-1.2300199989408243j),(0.1701625280032595-1.1110918465871307j),(0.1878673190825827-1.151350360799283j),(0.26456834020192155-1.1926034608550955j),(0.3468077608039629-1.1610237344581231j),(0.71435979544411-0.9980101980706664j),(0.7340850237451803-0.9560131840910093j),(0.9152300501520994-0.8739365979121487j),(0.8609764786196937-0.8461947944618089j),(-0.5860664504361822-1.054919610785128j)
613,(0.6641684210433395+0.8177256032691694j),(0.6016470604464114+0.7619862187758208j),(0.3463630411522183+0.9988670765506753j),(0.3463891543505994+0.982636415539623j),(0.26351385554986073+0.8668015597126875j),(0.3038300401230753+0.9780719399406264j),(0.15228118964984622+1.0836024606582666j),(0.13417200488109923+0.99799908026508j),(-0.17349316338410642+1.0642025085096034j),(-0.17341038704910397+1.0121300200656163j),(-0.3981535456257112+0.9504787963589719j),(-0.33895089720542937+0.9446960385270737j),(0.8204930306106551+0.5860664504361822j)
614,(-0.04750324270918811+0.3756446723536204j),(0.0870808239052154+0.3606049069701855j),(-0.12263941424184326+0.3653080957184371j),(-0.12376781162317137+0.3651872619286299j),(-0.1358407786607084+0.2850885366509521j),(-0.09180913387793385+0.3179136472743005j),(-0.1434110024944617+0.37964110194859574j),(-0.1696558537300668+0.347053167480743j),(-0.2595269461723673+0.23884543165556646j),(-0.27518370196266273+0.2525959865656705j),(-0.3470036059482735+0.1726104262765113j),(-0.3028962114170205+0.20410152393749656j),(0.11721329008723645+0.35163987026170934j)
615,(-1.330989467046519+0.004467779146294374j),(-1.3022555237562239-0.003890236413811321j),(-1.3107586969651992-0.5106179876466189j),(-1.3009053084252846-0.46426068108902174j),(-1.2609913152206358-0.49667937852300287j),(-1.2121362082573661-0.49259840802299326j),(-1.1546734328622763-0.6686593227065096j),(-1.1661984859262229-0.6463893156823823j),(-0.9359162709203341-1.0478949967240845j),(-0.8672636444940869-1.0298640671219372j),(-0.7000121270166665-1.2071687737778498j),(-0.6608446366062711-1.0961354892805277j),(-1.289346190959601+0.35163987026170934j)
616,(-1.413805250342169+0.14883556696293432j),(-1.405282802278271+0.2084532851550776j),(-1.355736219867683-0.3423640934942268j),(-1.3817769427362685-0.22326492013623786j),(-1.4245105140555083-0.33378631222303506j),(-1.395335065981939-0.3033776466189154j),(-1.2843510056163465-0.4859544205840463j),(-1.3248575939648355-0.5004887865668902j),(-1.0388890301989393-0.8967476194252029j),(-1.0786482641880533-0.8970597003737819j),(-0.8532995083668072-1.1463016163933528j),(-0.8969308565116394-1.0625389769308535j),(-1.289346190959601+0.5860664504361822j)
617,(0.5296320977176385+0.25597425502760923j),(0.5348880470374459+0.2723982902151934j),(0.45267970016305165+0.3950915918679464j),(0.3982793147091148+0.41980080047130575j),(0.4117845228519701+0.47587038241005497j),(0.40847224608426663+0.44332213610188315j),(0.35312117852300046+0.5793666942770012j),(0.33051441016207683+0.4634888100751563j),(0.16676929013462707+0.5654854821834576j),(0.1528643878154187+0.5601772440539438j),(0.060252113726954715+0.580075719744093j),(0.08372164691283371+0.6022995337154122j),(0.5860664504361822+0.11721329008723645j)
618,(-0.4250160162679767+0.16819802871695866j),(-0.4266264042171455+0.2557413832455205j),(-0.4976106950976082+0.020506831066320827j),(-0.47150048760006097+0.081941980154838j),(-0.49742857593289214+0.0360388964399976j),(-0.4849432820378737+0.06041905229739181j),(-0.4325368978421509+0.061001124723223485j),(-0.4863637466811326-0.017517388695786198j),(-0.4451489028844794-0.17187775154835055j),(-0.4811300467853901-0.19212045604907546j),(-0.32753532024486104-0.2750304180941781j),(-0.44378701325884506-0.23621669656671634j),(-0.35163987026170934+0.35163987026170934j)
619,(-0.014198657304706146+0.5416050533214856j),(-0.024881542736531984+0.6018420640906864j),(-0.33408731845184375+0.5453666387635475j),(-0.23457258424140134+0.5483253393593446j),(-0.23267706283591072+0.5120958006669863j),(-0.2493694673212857+0.5424449310885083j),(-0.3002406928484395+0.4946226893006822j),(-0.31398125506568636+0.47458896201137585j),(-0.519155760014709+0.3711764101348447j),(-0.47788935356118417+0.31879997077741473j),(-0.4989083817868819+0.24119184826680204j),(-0.5702603485641746+0.306157252228495j),(0.11721329008723645+0.5860664504361822j)
620,(-1.2279631291395505+0.3396615262039256j),(-1.1300436182789897+0.25104654714696073j),(-1.212910063519502-0.08180616630053747j),(-1.24438102831766-0.13644210642446555j),(-1.1814432386853682-0.22204356491061666j),(-1.1916839005669615-0.19241877744029406j),(-1.1720105580261482-0.343701068453856j),(-1.1823903834885798-0.31825138854290336j),(-0.8903286737846826-0.6951835985248608j),(-0.931599874611285-0.7067381688817811j),(-0.901686897825062-0.9426457622054993j),(-0.8563034483754138-0.8845748954410162j),(-1.054919610785128+0.5860664504361822j)
621,(0.7011321251748293+0.5705227023226908j),(0.6664831256431728+0.5641489114164041j),(0.40259175189213925+0.80815449310439j),(0.44551978236404804+0.8070577582824534j),(0.39659599843762927+0.7411195978575779j),(0.43468596565911766+0.8150345535648769j),(0.29892246654900306+0.8685975679181017j),(0.3528374099396531+0.8004897186326322j),(0.06091535275522081+0.905798488069303j),(0.04043085603666524+0.9062666639646694j),(-0.09634849177464398+0.8753257722219399j),(-0.1297700034299284+0.8939039515394214j),(0.8204930306106551+0.35163987026170934j)
622,(-0.4899066489066436-1.448479130861873j),(-0.4013730841615558-1.4597607638433576j),(0.12179431757700093-1.5048379152050853j),(0.04995771718603529-1.5224932687636188j),(0.16820480661008902-1.5254003157702711j),(0.14900625709144552-1.520648652700885j),(0.34946279095159655-1.5233582504137226j),(0.32991952930873236-1.4880964017587186j),(0.8084169361593597-1.270069758735013j),(0.8107045602682398-1.2744986448931608j),(0.9996089024768893-1.2091373799233176j),(0.9926723471810565-1.126274457425909j),(-0.8204930306106551-1.289346190959601j)
